filename,file_path,duration,tempo,num_beats,num_onsets,onset_rate,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_contrast_std,spectral_rolloff_mean,spectral_rolloff_std,rms_mean,rms_std,chroma_mean,chroma_std,zero_crossing_rate_mean,zero_crossing_rate_std,mfcc_mean,mfcc_std,tempogram_mean_vector,tonnetz_mean,tonnetz_std
Various Artists - Radiance V-A 004 - 03 Moptix - Lemaridia.wav,./data/radiance/Various Artists - Radiance V-A 004 - 03 Moptix - Lemaridia.wav,311.3041496598639,139.6748310810811,716,2199,7.063831312247729,2141.590961268852,1472.6511674639562,2884.971063902499,1101.4859207142442,15.968218638688993,6.897449411409313,4367.204063758671,3124.113261481449,0.27014267444610596,0.13411346077919006,"[0.7471346259117126, 0.7384964227676392, 0.6899930238723755, 0.667284369468689, 0.6992655396461487, 0.7129378914833069, 0.6787729263305664, 0.6512065529823303, 0.6282225251197815, 0.6365092396736145, 0.6343623399734497, 0.6543952226638794]","[0.25646042823791504, 0.25279152393341064, 0.22442424297332764, 0.2191610038280487, 0.21557410061359406, 0.22705517709255219, 0.21707281470298767, 0.20495136082172394, 0.19943401217460632, 0.21000903844833374, 0.2038527876138687, 0.21803498268127441]",0.032462763592479675,0.03849393754116869,"[-153.12075805664062, 147.4693145751953, -9.724564552307129, 45.4508171081543, 14.224360466003418, 17.35118865966797, 5.96096134185791, 6.215746879577637, 6.1590704917907715, 7.5511603355407715, 3.8927974700927734, 5.875108242034912, 0.7292091846466064]","[76.70467376708984, 43.705665588378906, 30.569110870361328, 26.437166213989258, 20.6669921875, 12.48388671875, 11.749263763427734, 10.281431198120117, 10.613137245178223, 8.998078346252441, 8.104816436767578, 7.677383899688721, 7.67484712600708]","[1.0, 0.6490584400812174, 0.34850529932634455, 0.3135557783590036, 0.32867477980178195, 0.3323350396980347, 0.35527084065732223, 0.3528696300528225, 0.38805318160086566, 0.5485639708358984, 0.555441947168646, 0.3996420189269937, 0.3474677899600753, 0.35030583304910384, 0.3376484168302985, 0.32598358254203447, 0.33251971436594757, 0.3987315367581612, 0.5696004739791454, 0.6382248282205961, 0.4688587903906182, 0.34348283240549654, 0.3183194886346892, 0.32804830787554423, 0.34923131129481827, 0.3428624020983587, 0.350061334193299, 0.45676055268480453, 0.5823634749952834, 0.4493191829622418, 0.3379556000804548, 0.3468911687940988, 0.33803885718408566, 0.31278999227690496, 0.30727458537268876, 0.3079604343942495, 0.43578908245195047, 0.7193672876423071, 0.6828860183273671, 0.40259618261005975, 0.3074502047638671, 0.30418735613646675, 0.29615126979382106, 0.31754573077934395, 0.33367177197214587, 0.3294699110740166, 0.42649305256182163, 0.5181922407471584, 0.40192753528252373, 0.3207787753177991, 0.31360244712090213, 0.31126559389758984, 0.2976502914174917, 0.29047985032783613, 0.3079379648445394, 0.42001577238801924, 0.5722566205732765, 0.48528568970399355, 0.328681397344314, 0.28606245315896, 0.2904901004534256, 0.2974037241744358, 0.2989539142861946, 0.293777701776149, 0.3347075252195669, 0.45533758434492083, 0.44822505143950425, 0.31541479769056047, 0.2918284228241361, 0.29110260486841116, 0.2633312242565882, 0.25707502280952865, 0.2573813647535604, 0.2974548580408895, 0.47322914151889467, 0.5992456748448421, 0.4222424697979666, 0.27269553149706577, 0.24666124278119175, 0.2423434901942036, 0.2502212690586278, 0.27027405663606474, 0.2620667935127756, 0.29848658465212924, 0.41232018740786913, 0.3742321271206454, 0.27446523417721186, 0.24949297481612262, 0.25193458138787167, 0.2445647244431533, 0.23446921312089092, 0.23052016644534998, 0.27746403554181476, 0.4036744276739275, 0.4228802364491622, 0.2935576906895626, 0.22580742808696738, 0.21709547686108627, 0.21908294408160195, 0.22536450851808118, 0.22197247826929561, 0.2308211737708033, 0.2974153732557477, 0.3500441649646186, 0.26508252845781227, 0.21870006120957056, 0.22097417525897567, 0.20220099820065415, 0.1886752503541835, 0.19098909010339338, 0.19385587728588202, 0.2722952427947345, 0.43539690746117293, 0.39237554026842875, 0.2290169854174875, 0.1761490542731471, 0.17590677578197042, 0.1767016372395729, 0.18922570384989648, 0.18664396355545945, 0.18571224977913256, 0.25760409030030307, 0.2986920131584535, 0.21881177749107875, 0.17470231513673373, 0.173933785595426, 0.17085406280349338, 0.15805761966396173, 0.15318832383600955, 0.1696559513622826, 0.23599993586613316, 0.29599299856628414, 0.24138446162850868, 0.1695587493940314, 0.14586093823526897, 0.14253140412714652, 0.14715993280349224, 0.14945407236231367, 0.14775216018454124, 0.17359449667096602, 0.22942746615000567, 0.20287299417009869, 0.14735238938766546, 0.1403821283562394, 0.13580788641145178, 0.12498098953515294, 0.12284781441973623, 0.11555620518598919, 0.1368456977302693, 0.24976712295932554, 0.3145326485509257, 0.1858623586581831, 0.11223144302081617, 0.10786592863019058, 0.1090926099589152, 0.11026413147234987, 0.11643011376970501, 0.11299313337375647, 0.12841673745365206, 0.17281937682850212, 0.15503718658268223, 0.1125426403553265, 0.1019453864173104, 0.10117992740407915, 0.09518469646030873, 0.09166625591821276, 0.09368680377869718, 0.11575596027355703, 0.16068740124669048, 0.1602543947969811, 0.11145927755001972, 0.0845145833005988, 0.07974303796781053, 0.08227379467339405, 0.08567009176464878, 0.08188749305965254, 0.08537417311910314, 0.11420682357012957, 0.13093642862743962, 0.09258194279064291, 0.07381355746581411, 0.07508003920690466, 0.07033905099077448, 0.06517291710087415, 0.06326206421020758, 0.06489115152006213, 0.09726232740691525, 0.14673689874302034, 0.11967866769751792, 0.0697255981089572, 0.05702900921522838, 0.05555761852842338, 0.053971074466268455, 0.05831784875554051, 0.05885734466635066, 0.05834112570595099, 0.07677039889898411, 0.0836614949331126, 0.06159735126991457, 0.05052725399415111, 0.049464468832070944, 0.047740007729372445, 0.045236868018900755, 0.043653771448974386, 0.047213145143872204, 0.06542907655305957, 0.08100865841232277, 0.061980234088275084, 0.04268146365212403, 0.0382432160067883, 0.038310988364287826, 0.038682483299822615, 0.03797212498080361, 0.03701240592848874, 0.043297339861265036, 0.05637330398324022, 0.04905049755085476, 0.03468235896996103, 0.03309737571555256, 0.031695941064707765, 0.028278740111875356, 0.027492215038830464, 0.027081143725413023, 0.03286183216230045, 0.05165621017523108, 0.05668105144446088, 0.036370528731479564, 0.02468026865840141, 0.02290256007323821, 0.021987209228665205, 0.022711711591348518, 0.023559200318057964, 0.022259268531982724, 0.026753074802336897, 0.03449217390491118, 0.027951173737597042, 0.020608025572260744, 0.01909318104959653, 0.018737775444925584, 0.017690725799557147, 0.01663181625735402, 0.016396036440984408, 0.02040240908918548, 0.02833158887175052, 0.02606280896270761, 0.017303460762899844, 0.013720244871702007, 0.013117104347926647, 0.012994168087379044, 0.01304993084545777, 0.012519630866450863, 0.013191524750868098, 0.016983429993397258, 0.01792368695491784, 0.012728056317033621, 0.010904353102654618, 0.010608104214684387, 0.009327008975790304, 0.008739055664391135, 0.008566608003111148, 0.008751889934347964, 0.012905698995161079, 0.018579478298854427, 0.014305797087494646, 0.008177005183639926, 0.006687321411432611, 0.006535533051908293, 0.006460858825342715, 0.006700222965215895, 0.006277640947514585, 0.006387701428007752, 0.008818945424760619, 0.008901107974399672, 0.006159409098802982, 0.005064623539000285, 0.004967323243294403, 0.004620646878873975, 0.004167921034474825, 0.003982318917373155, 0.004474784852877843, 0.00611675778534417, 0.006812975216774763, 0.0050275777210515476, 0.0035347435688102987, 0.0030695500096782685, 0.0029161035975007812, 0.0029058886485705815, 0.0027994683058228855, 0.002734406237327496, 0.003297556556377422, 0.0040209609587758205, 0.003112737437326145, 0.0022509255542034986, 0.0021324261156173588, 0.0019573107330209277, 0.0017505420610138475, 0.0016434667979827618, 0.0014923399947403915, 0.0018965301612682188, 0.0033489271301646284, 0.0034098053392816164, 0.001782032153048532, 0.0011384451825985887, 0.0010940179774151745, 0.0010458993821047802, 0.0010278142311419618, 0.0010169840346462302, 0.0009404391598286727, 0.0010959937336635901, 0.0013555157624730262, 0.001055904797184277, 0.0007481558592494709, 0.0006650782334950017, 0.0006195079806706043, 0.0005517995784634091, 0.0005096841869367308, 0.0005080101957156627, 0.0006202821978055182, 0.0007837300721647046, 0.0006756574331682239, 0.0004366545073787107, 0.00032877086603819785, 0.00029964176386901704, 0.00029191313081490143, 0.00028124476498788586, 0.0002512498945584806, 0.000257473223085915, 0.00032833443820423804, 0.00031626162478068576, 0.00020142748182888303, 0.00016317841222764133, 0.00015440096177084242, 0.0001311578132103897, 0.00011371016492832042, 0.00010167481476928458, 0.00010191871724843057, 0.0001497407282151703, 0.00018735988510028504, 0.0001237456253442444, 6.880418050001339e-05, 5.5472236647025625e-05, 4.905746770375705e-05, 4.3944674397736255e-05, 4.276732220981464e-05, 3.8062398745529036e-05, 3.599938703450932e-05, 4.3678855596351917e-05, 3.819298133990859e-05, 2.4605001372673086e-05, 1.8903374923957266e-05, 1.6584273615099564e-05, 1.3918408928426282e-05, 1.1607788756258691e-05, 9.869528283425997e-06, 9.814648985790651e-06, 1.2152934901483522e-05, 1.1769721037478097e-05, 7.0925026980815605e-06, 4.353412080360705e-06, 3.4199114444509913e-06, 2.8677907613417885e-06, 2.389837987426936e-06, 1.900629608138605e-06, 1.5411039972986462e-06, 1.5405296837700198e-06, 1.5326010856824879e-06, 9.41962050306711e-07, 5.325051301144849e-07, 3.9855677121696095e-07, 2.7789957911492414e-07, 1.8216771873942747e-07, 1.2638324168404938e-07, 8.655717018382511e-08, 7.530379562710309e-08, 7.413719386584416e-08, 4.355092628062999e-08, 1.5202201689481987e-08, 5.862059864306086e-09, 2.6556274413357193e-09, 1.0586180838184958e-09, 3.7510351279017404e-10, 9.135732335391589e-11, 1.1320397337467459e-11, -1.806391066164922e-17]","[-0.02161386117494429, 0.06405545834189501, 0.0014288504261690236, 0.0621653627184675, 0.00465680803608466, 0.022082907969602765]","[0.030595969494200986, 0.06669840900881038, 0.07408678495639945, 0.049995403375987464, 0.024553997106295213, 0.02280288770425584]"
Various Artists - Radiance V-A 004 - 07 Mikrotakt - Svamp.wav,./data/radiance/Various Artists - Radiance V-A 004 - 07 Mikrotakt - Svamp.wav,305.14270833333336,140.625,696,2781,9.11376848947043,3164.7927832030355,1597.3740352222674,3895.8750491382784,738.7229621552634,18.078232457363118,7.256383027417202,6674.065711514262,3056.2153594570163,0.3427310287952423,0.10757013410329819,"[0.6632417440414429, 0.9035899639129639, 0.760673463344574, 0.6678889393806458, 0.6285746097564697, 0.6370190382003784, 0.6195321679115295, 0.5548392534255981, 0.49112626910209656, 0.46394485235214233, 0.48378971219062805, 0.5393482446670532]","[0.18007522821426392, 0.19019879400730133, 0.20315375924110413, 0.24070021510124207, 0.2644598186016083, 0.280984103679657, 0.28948020935058594, 0.26032766699790955, 0.22851496934890747, 0.21399883925914764, 0.21093007922172546, 0.1995382457971573]",0.03118133544921875,0.03556696859209029,"[-153.29312133789062, 91.12527465820312, -20.481781005859375, 70.88101959228516, 10.360405921936035, 31.155155181884766, 8.497917175292969, 18.412378311157227, 9.419748306274414, 18.30893325805664, 6.781523704528809, 7.156768321990967, 1.8636474609375]","[80.07969665527344, 28.442697525024414, 21.412883758544922, 15.231958389282227, 17.121225357055664, 9.120977401733398, 9.55310344696045, 9.875829696655273, 9.07052230834961, 7.3887038230896, 10.035775184631348, 7.756385326385498, 7.046802997589111]","[1.0, 0.6298072430724273, 0.295744797595499, 0.20234700548086018, 0.18617287340156688, 0.1738748953856315, 0.1719646563512638, 0.22411970822664717, 0.37953100377169013, 0.5732172049386043, 0.680741794459034, 0.5877367227072207, 0.39471973926675813, 0.23216243716862245, 0.17596532522168679, 0.17339812837552288, 0.183947464565745, 0.19370559579134777, 0.2661871462283926, 0.5668620671810156, 0.86601742587292, 0.6294576081848129, 0.29822548370185686, 0.19756408205146023, 0.1844491071489818, 0.17219506983123734, 0.17031197418520877, 0.21033135729611457, 0.35180865884125834, 0.5374999607493982, 0.6645728850251424, 0.5878527861069208, 0.39364786364173837, 0.23400031426203144, 0.16730158757965438, 0.1641633905410223, 0.17431332246756942, 0.18575672326517084, 0.25784817807573673, 0.5076814864081134, 0.8677121852383467, 0.652506044067632, 0.31281429346759126, 0.19453765766229056, 0.171762519154549, 0.16182007372688773, 0.1565859494070392, 0.18886170281282372, 0.3115907574541369, 0.48488636348165276, 0.6144100314081455, 0.552002102792507, 0.38295340110820886, 0.22720068280999875, 0.16004659569134724, 0.15256497213115452, 0.16038153891444218, 0.16908302316275056, 0.21207771204156922, 0.42799322952008273, 0.7283483549760106, 0.6099557285848266, 0.29376645737567464, 0.1735259307044131, 0.1580721104977248, 0.14783374729958995, 0.14361954337335947, 0.1658050379020206, 0.26714500059181434, 0.42217125912235964, 0.542578211905278, 0.5081907043891848, 0.35471410828146466, 0.2121651827790514, 0.14148417246430514, 0.1342511026317836, 0.14160055228834467, 0.14796376411188084, 0.1909060564559985, 0.35623518440572005, 0.6721947652427341, 0.5869564113700863, 0.28179650562359715, 0.16476546652265164, 0.13828008145830956, 0.12976557997290783, 0.1228032816963997, 0.13886721862414805, 0.22261929500335303, 0.3531720969831384, 0.46687007026020405, 0.4461051007330791, 0.3181412666208925, 0.1899371799003469, 0.12561944042113274, 0.11574640044975663, 0.12013083529407559, 0.12613680848942763, 0.1472256405286469, 0.2810037555615236, 0.5172166796842806, 0.48769857942019784, 0.24816214542928292, 0.13516877756204587, 0.11795212111757343, 0.11008275416221754, 0.10467780514203888, 0.11424018829212802, 0.17595396033620916, 0.2832696277756215, 0.37984897461213013, 0.3791486375534515, 0.27330394150668835, 0.16648344556089248, 0.10475180701359449, 0.0940521487375547, 0.09795685427724624, 0.10179385049673983, 0.12374728805082555, 0.21693868050958803, 0.4282119104355759, 0.43772584615473525, 0.22060549553217473, 0.11941847868511173, 0.09441773818933996, 0.08887484029439452, 0.08299962653139144, 0.08894185837708184, 0.1347554009733487, 0.21708817016681134, 0.30038289202181845, 0.30203054701275683, 0.22433026895580163, 0.13787887624275813, 0.08568088442612021, 0.07529464017981702, 0.07717015682095975, 0.08086172990493806, 0.08873554736552434, 0.15349058754353412, 0.3027968501327189, 0.33146880423173625, 0.18085606742614707, 0.09006365621567484, 0.07405712303804986, 0.06895183954212868, 0.06462888585418256, 0.06751304710384393, 0.09774094833604914, 0.16158474603867296, 0.2225982202015035, 0.23222863160603727, 0.17742473295966252, 0.11004457558967845, 0.06537725718807084, 0.055323592912686466, 0.057110070695137655, 0.05989872715550397, 0.06801210727008601, 0.10918139603757199, 0.22819292790056653, 0.2751498270993689, 0.14386280636109416, 0.07302648050426691, 0.05469562701182512, 0.05083359820835466, 0.04672724161790693, 0.04757775292606294, 0.06815281495554339, 0.1118958497781875, 0.1571280622177992, 0.16809991612353878, 0.13217772268809327, 0.08265801417532247, 0.0491212867410621, 0.04062779863271089, 0.04056251352636735, 0.0425540514582936, 0.04491290100213954, 0.07090614460532862, 0.1464237149731262, 0.17999186536720774, 0.10672565538128091, 0.050799627537490066, 0.03834447561267297, 0.03564634785299826, 0.032981415942395155, 0.03330823584181584, 0.04492301376244977, 0.07407273017331886, 0.10516575227783484, 0.11715557358985286, 0.0925129027789959, 0.058326972408918605, 0.0342176919466617, 0.02698264102916259, 0.027190885790670416, 0.02824680515568853, 0.030529979351620985, 0.046208061909790384, 0.09316284366252982, 0.12784936399089353, 0.07670197788368081, 0.03735330681832718, 0.025465909027690862, 0.023274315854805196, 0.02131760713653802, 0.020921101892769408, 0.02772650009039218, 0.04544875954936118, 0.06641732475572154, 0.0751520139894085, 0.06059761072240894, 0.03899448455018141, 0.02254483025575713, 0.017394752143184016, 0.016988715027072745, 0.017666607355757175, 0.01836203155876423, 0.025885631373175007, 0.05295939329413002, 0.07381636484389074, 0.049181944074228726, 0.022617245773642013, 0.01546540283977175, 0.014199578379273211, 0.013002151874449946, 0.012706296490369591, 0.01576506519504067, 0.02579245347994196, 0.037937226053179715, 0.04400414918056817, 0.03676394666173161, 0.023878131126977314, 0.013732487981724632, 0.009946832925724847, 0.009692447585540486, 0.010018545560221288, 0.010493641162507176, 0.014714765223754051, 0.028827462279797968, 0.04492849912225136, 0.030122799716971082, 0.014071306903836617, 0.008914291121828817, 0.00783048141580566, 0.007133599732384079, 0.00676781957018088, 0.008289397936556085, 0.013432304907054807, 0.01985325594167425, 0.023492157647625807, 0.019965688014710898, 0.013111587233201103, 0.007480314179199057, 0.005349829206698736, 0.005056979665302094, 0.005178032007672254, 0.005274399780586897, 0.006713821135085043, 0.013484831334035663, 0.020786750288234054, 0.015429248304397524, 0.007130538888646282, 0.004382665315178117, 0.003907307963705274, 0.0035154463816692, 0.0033292561736365128, 0.00384663089637759, 0.00613797380103273, 0.009166393637672911, 0.01109658942667634, 0.009725086384372084, 0.0063796984699376925, 0.0036510788929574925, 0.002437992302091476, 0.002273203390431598, 0.00231801095479076, 0.002348259053601397, 0.0030464558319427664, 0.005617077270440894, 0.009491820264348538, 0.007286489855765717, 0.0033680936325181012, 0.001956632224055847, 0.0016405963081815623, 0.001478065772506322, 0.001352377385985618, 0.001520129781503641, 0.0023659839672819823, 0.003550378384633314, 0.004387131390117104, 0.003854574983389876, 0.002595634939360486, 0.00147510532038272, 0.000962381383591714, 0.0008645866117969395, 0.0008621739634885586, 0.0008616539784933776, 0.000994511454406012, 0.001860187302646809, 0.00313430235900413, 0.0026209120888812513, 0.0012123263523877218, 0.0006582189778598115, 0.0005626114401491721, 0.0004950987832249194, 0.0004518388563756206, 0.0004822912160000622, 0.0007261808743317702, 0.00109534568968238, 0.0013312313536821302, 0.0012053294520705678, 0.0008140240210156042, 0.0004597430602410836, 0.0002784402776300593, 0.0002430211547375898, 0.0002410636089078555, 0.0002365526960649376, 0.0002748266618589419, 0.00046556112462027853, 0.000856953098827985, 0.0007423276981492468, 0.00033060352465175315, 0.00017530451680991072, 0.00013524745744848744, 0.00011704543864125258, 0.00010139662139803154, 0.00010381474569436787, 0.00015228025915293896, 0.00022471491782859046, 0.0002746402105834717, 0.0002487686233715928, 0.00016752047951062147, 9.200123577560843e-05, 5.386091790888475e-05, 4.44721924743729e-05, 4.174843566861262e-05, 4.002939675121347e-05, 4.11040922075224e-05, 6.830480719412704e-05, 0.00011770381811689786, 0.00010539027412196239, 4.9070125553968334e-05, 2.3158752239948965e-05, 1.765899982870295e-05, 1.4642963430555125e-05, 1.2242226108899496e-05, 1.1595354328492235e-05, 1.537934351543324e-05, 2.1851177647330038e-05, 2.581161738929178e-05, 2.3034246316302116e-05, 1.4602654770420863e-05, 7.691252939610405e-06, 4.059782564878749e-06, 3.0295617621345675e-06, 2.6569531538204263e-06, 2.3153894685527883e-06, 2.2694038551932602e-06, 3.2026220652815507e-06, 5.225285509210388e-06, 4.614577360649214e-06, 1.931748882821095e-06, 8.085932776407197e-07, 4.862327505349765e-07, 3.544840237480794e-07, 2.508709007327422e-07, 1.9749859079573667e-07, 2.1575287879475338e-07, 2.5140887861172217e-07, 2.4579270778344767e-07, 1.72879843393611e-07, 8.578372081101392e-08, 3.3433805011179724e-08, 1.2193611001632934e-08, 5.908601279558511e-09, 3.1114742648206607e-09, 1.5327073275936994e-09, 6.78979695939239e-10, 3.752874179829261e-10, 1.792038562384314e-10, 2.6149231225443685e-11, -1.2311847444489695e-17]","[0.0022509999002121024, -0.010907066403908384, 0.01961472463419088, -0.006431244399042576, 0.0114763843149876, -0.01438920371030641]","[0.04330476981803506, 0.04624072452897312, 0.0722288143428213, 0.06879491433017605, 0.025785649879991324, 0.03003138448177534]"
